,municipio,ano,uf,area_ha
1351,ITAPECURU MIRIM,2020,MA,36.1
1352,ITAPIRANGA,2016,AM,154.10000000000002
1353,ITAPIRANGA,2018,AM,19.5
1354,ITAPIRANGA,2019,AM,7915.1
1355,ITAPIRANGA,2020,AM,5581.8
1356,ITAPIRANGA,2021,AM,16021.0
1357,ITAPIRANGA,2022,AM,8029.2
1358,ITAPIRANGA,2023,AM,163.6
1359,ITAPORA DO TOCANTINS,2017,TO,16.5
1360,ITAPORA DO TOCANTINS,2018,TO,20.6
1361,ITAPORA DO TOCANTINS,2020,TO,271.0
1362,ITAPORA DO TOCANTINS,2021,TO,3.3
1363,ITAPORA DO TOCANTINS,2022,TO,22.1
1364,ITAPUA DO OESTE,2016,RO,4108.5
1365,ITAPUA DO OESTE,2017,RO,5386.0
1366,ITAPUA DO OESTE,2018,RO,3260.1
1367,ITAPUA DO OESTE,2019,RO,3250.9
1368,ITAPUA DO OESTE,2020,RO,2818.1
1369,ITAPUA DO OESTE,2021,RO,3424.2
1370,ITAPUA DO OESTE,2022,RO,3226.8
1371,ITAPUA DO OESTE,2023,RO,411.1
1372,ITAUBA,2016,MT,4038.5
1373,ITAUBA,2017,MT,15523.2
1374,ITAUBA,2018,MT,6701.6
1375,ITAUBA,2019,MT,9089.6
1376,ITAUBA,2020,MT,13516.5
1377,ITAUBA,2021,MT,4395.6
1378,ITAUBA,2022,MT,10189.5
1379,ITAUBA,2023,MT,14.9
1380,ITAUBAL,2016,AP,7.7
1381,ITAUBAL,2017,AP,122.3
1382,ITAUBAL,2021,AP,8.2
1383,ITINGA DO MARANHAO,2016,MA,22466.1
1384,ITINGA DO MARANHAO,2017,MA,1696.0
1385,ITINGA DO MARANHAO,2018,MA,3525.1
1386,ITINGA DO MARANHAO,2019,MA,1371.3
1387,ITINGA DO MARANHAO,2020,MA,1603.9
1388,ITINGA DO MARANHAO,2021,MA,1950.1000000000001
1389,ITINGA DO MARANHAO,2022,MA,1976.8
1390,ITINGA DO MARANHAO,2023,MA,302.9
1391,ITIQUIRA,2020,MT,1812.9
1392,ITUPIRANGA,2016,PA,1881.8
1393,ITUPIRANGA,2017,PA,1303.1
1394,ITUPIRANGA,2018,PA,1005.6
1395,ITUPIRANGA,2019,PA,1760.1
1396,ITUPIRANGA,2020,PA,2410.2
1397,ITUPIRANGA,2021,PA,1235.5
1398,ITUPIRANGA,2022,PA,1348.1
1399,ITUPIRANGA,2023,PA,106.8
1400,JACAREACANGA,2016,PA,8934.6
1401,JACAREACANGA,2017,PA,4632.4
1402,JACAREACANGA,2018,PA,6613.8
1403,JACAREACANGA,2019,PA,9342.9
1404,JACAREACANGA,2020,PA,14586.7
1405,JACAREACANGA,2021,PA,10029.3
1406,JACAREACANGA,2022,PA,12512.2
1407,JACAREACANGA,2023,PA,1323.5
1408,JACUNDA,2016,PA,45.0
1409,JACUNDA,2017,PA,32.0
1410,JACUNDA,2018,PA,93.4
1411,JACUNDA,2019,PA,184.2
1412,JACUNDA,2020,PA,177.7
1413,JACUNDA,2021,PA,31.700000000000003
1414,JACUNDA,2022,PA,48.3
1415,JACUNDA,2023,PA,18.3
1416,JAPURA,2016,AM,7.5
1417,JAPURA,2017,AM,7.4
1418,JAPURA,2018,AM,34.0
1419,JAPURA,2020,AM,135.4
1420,JAPURA,2021,AM,571.3
1421,JAPURA,2022,AM,301.0
1422,JAPURA,2023,AM,338.7
1423,JARU,2016,RO,56.6
1424,JARU,2017,RO,10.9
1425,JARU,2018,RO,36.6
1426,JARU,2019,RO,351.90000000000003
1427,JARU,2020,RO,443.3
1428,JARU,2021,RO,120.5
1429,JARU,2022,RO,777.6
1430,JARU,2023,RO,13.4
1431,JATOBA,2016,MA,1521.8
1432,JATOBA,2017,MA,780.1
1433,JATOBA,2018,MA,1831.3
1434,JAURU,2016,MT,214.5
1435,JAURU,2017,MT,38.5
1436,JAURU,2020,MT,132.1
1437,JENIPAPO DOS VIEIRAS,2016,MA,30855.600000000002
1438,JENIPAPO DOS VIEIRAS,2017,MA,4521.3
1439,JENIPAPO DOS VIEIRAS,2018,MA,30208.5
1440,JIPARANA,2016,RO,148.79999999999998
1441,JIPARANA,2017,RO,775.5
1442,JIPARANA,2018,RO,123.3
1443,JIPARANA,2019,RO,195.8
1444,JIPARANA,2020,RO,606.3
1445,JIPARANA,2021,RO,31.4
1446,JIPARANA,2022,RO,459.4
1447,JIPARANA,2023,RO,186.8
1448,JOAO LISBOA,2017,MA,102.0
1449,JOAO LISBOA,2018,MA,24.5
1450,JOAO LISBOA,2019,MA,74.0
1451,JOAO LISBOA,2020,MA,33.0
1452,JOAO LISBOA,2021,MA,36.5
1453,JOAO LISBOA,2022,MA,57.4
1454,JORDAO,2016,AC,116.3
1455,JORDAO,2017,AC,202.8
1456,JORDAO,2018,AC,338.7
1457,JORDAO,2019,AC,687.7
1458,JORDAO,2020,AC,406.0
1459,JORDAO,2021,AC,322.3
1460,JORDAO,2022,AC,570.6
1461,JOSELANDIA,2016,MA,521.0
1462,JOSELANDIA,2017,MA,16.4
1463,JUARA,2016,MT,11342.6
1464,JUARA,2017,MT,22604.4
1465,JUARA,2018,MT,21874.7
1466,JUARA,2019,MT,41005.0
1467,JUARA,2020,MT,43127.3
1468,JUARA,2021,MT,37216.7
1469,JUARA,2022,MT,67787.1
1470,JUARA,2023,MT,6446.4
1471,JUARINA,2017,TO,408.3
1472,JUINA,2016,MT,7178.5
1473,JUINA,2017,MT,8015.6
1474,JUINA,2018,MT,8420.2
1475,JUINA,2019,MT,7310.1
1476,JUINA,2020,MT,6785.9
1477,JUINA,2021,MT,5766.7
1478,JUINA,2022,MT,4264.2
1479,JUINA,2023,MT,94.7
1480,JURUA,2016,AM,129.29999999999998
1481,JURUA,2017,AM,6.7
1482,JURUA,2018,AM,15.8
1483,JURUA,2019,AM,14.799999999999999
1484,JURUA,2020,AM,41.900000000000006
1485,JURUA,2021,AM,11.3
1486,JURUA,2022,AM,1946.5
1487,JURUENA,2016,MT,2259.6
1488,JURUENA,2017,MT,158.0
1489,JURUENA,2018,MT,409.5
1490,JURUENA,2019,MT,3010.7000000000003
1491,JURUENA,2020,MT,2252.4
1492,JURUENA,2021,MT,1326.9
1493,JURUENA,2022,MT,713.8000000000001
1494,JURUENA,2023,MT,167.1
1495,JURUTI,2016,PA,6971.1
1496,JURUTI,2017,PA,6545.9
1497,JURUTI,2018,PA,7783.3
1498,JURUTI,2019,PA,14239.2
1499,JURUTI,2020,PA,14395.7
1500,JURUTI,2021,PA,4536.0
1501,JURUTI,2022,PA,1199.9
1502,JURUTI,2023,PA,1703.0
1503,JUSCIMEIRA,2016,MT,9.2
1504,JUSCIMEIRA,2017,MT,26.3
1505,JUTAI,2016,AM,97.0
1506,JUTAI,2017,AM,6.5
1507,JUTAI,2018,AM,200.9
1508,JUTAI,2019,AM,189.5
1509,JUTAI,2020,AM,728.4
1510,JUTAI,2021,AM,458.2
1511,JUTAI,2022,AM,407.9
1512,JUTAI,2023,AM,7.0
1513,LABREA,2016,AM,34565.5
1514,LABREA,2017,AM,23289.1
1515,LABREA,2018,AM,33200.5
1516,LABREA,2019,AM,50156.0
1517,LABREA,2020,AM,50167.8
1518,LABREA,2021,AM,67592.1
1519,LABREA,2022,AM,77638.4
1520,LABREA,2023,AM,4300.0
1521,LAGOA DA CONFUSAO,2016,TO,61266.3
1522,LAGOA DA CONFUSAO,2017,TO,13676.9
1523,LAGOA DA CONFUSAO,2018,TO,33705.8
1524,LAGOA GRANDE DO MARANHAO,2016,MA,13.1
1525,LAJEADO NOVO,2017,MA,226.8
1526,LAJEADO NOVO,2018,MA,16.599999999999998
1527,LAMBARI DOESTE,2016,MT,96.30000000000001
1528,LAMBARI DOESTE,2017,MT,71.7
1529,LAMBARI DOESTE,2018,MT,63.9
1530,LAMBARI DOESTE,2019,MT,123.6
1531,LAMBARI DOESTE,2020,MT,937.2
1532,LAMBARI DOESTE,2021,MT,678.6
1533,LAMBARI DOESTE,2022,MT,227.6
1534,LAMBARI DOESTE,2023,MT,84.8
1535,LARANJAL DO JARI,2016,AP,276.6
1536,LARANJAL DO JARI,2017,AP,223.9
1537,LARANJAL DO JARI,2018,AP,147.9
1538,LARANJAL DO JARI,2019,AP,149.79999999999998
1539,LARANJAL DO JARI,2020,AP,17.700000000000003
1540,LARANJAL DO JARI,2021,AP,29.200000000000003
1541,LARANJAL DO JARI,2022,AP,17.9
1542,LARANJAL DO JARI,2023,AP,86.9
1543,LIMA CAMPOS,2016,MA,52.2
1544,LIMOEIRO DO AJURU,2018,PA,306.7
1545,LUCAS DO RIO VERDE,2016,MT,74.19999999999999
1546,LUCAS DO RIO VERDE,2017,MT,8.5
1547,LUCAS DO RIO VERDE,2018,MT,128.9
1548,LUCAS DO RIO VERDE,2019,MT,1008.7
1549,LUCAS DO RIO VERDE,2020,MT,751.1999999999999
1550,LUCAS DO RIO VERDE,2021,MT,415.7
1551,LUCAS DO RIO VERDE,2022,MT,1.4
1552,LUCAS DO RIO VERDE,2023,MT,83.1
1553,LUCIARA,2016,MT,3601.2
1554,LUCIARA,2017,MT,1094.6
1555,LUCIARA,2018,MT,1262.1
1556,LUIS DOMINGUES,2018,MA,75.1
1557,LUIS DOMINGUES,2020,MA,195.4
1558,LUIS DOMINGUES,2022,MA,16.7
1559,LUZINOPOLIS,2017,TO,18.7
1560,LUZINOPOLIS,2018,TO,172.3
1561,MACAPA,2016,AP,529.3000000000001
1562,MACAPA,2017,AP,406.9
1563,MACAPA,2018,AP,107.3
1564,MACAPA,2019,AP,298.6
1565,MACAPA,2020,AP,80.2
1566,MACAPA,2021,AP,13.7
1567,MACAPA,2022,AP,30.9
1568,MACHADINHO DOESTE,2016,RO,6423.2
1569,MACHADINHO DOESTE,2017,RO,6342.0
1570,MACHADINHO DOESTE,2018,RO,6381.1
1571,MACHADINHO DOESTE,2019,RO,7996.5
1572,MACHADINHO DOESTE,2020,RO,5736.8
1573,MACHADINHO DOESTE,2021,RO,8470.9
1574,MACHADINHO DOESTE,2022,RO,7872.599999999999
1575,MACHADINHO DOESTE,2023,RO,687.4
1576,MAGALHAES BARATA,2018,PA,13.2
1577,MAGALHAES BARATA,2020,PA,102.3
1578,MAGALHAES BARATA,2021,PA,21.3
1579,MANACAPURU,2016,AM,10013.8
1580,MANACAPURU,2017,AM,109.4
1581,MANACAPURU,2018,AM,17.2
1582,MANACAPURU,2019,AM,462.6
1583,MANACAPURU,2020,AM,346.7
1584,MANACAPURU,2021,AM,38.1
1585,MANACAPURU,2022,AM,388.2
1586,MANACAPURU,2023,AM,12.1
1587,MANAQUIRI,2016,AM,9030.699999999999
1588,MANAQUIRI,2018,AM,21.9
1589,MANAQUIRI,2019,AM,110.3
1590,MANAQUIRI,2020,AM,41.1
1591,MANAQUIRI,2021,AM,134.0
1592,MANAQUIRI,2022,AM,57.7
1593,MANAUS,2016,AM,109.6
1594,MANAUS,2017,AM,7.4
1595,MANAUS,2018,AM,181.6
1596,MANAUS,2019,AM,396.7
1597,MANAUS,2020,AM,229.0
1598,MANAUS,2021,AM,345.9
1599,MANAUS,2022,AM,46239.3
1600,MANAUS,2023,AM,37.8
1601,MANCIO LIMA,2016,AC,76.2
1602,MANCIO LIMA,2018,AC,346.9
1603,MANCIO LIMA,2019,AC,320.0
1604,MANCIO LIMA,2020,AC,347.4
1605,MANCIO LIMA,2021,AC,586.8
1606,MANCIO LIMA,2022,AC,701.3
1607,MANCIO LIMA,2023,AC,9.7
1608,MANICORE,2016,AM,7698.7
1609,MANICORE,2017,AM,6173.1
1610,MANICORE,2018,AM,10210.8
1611,MANICORE,2019,AM,9842.1
1612,MANICORE,2020,AM,10216.7
1613,MANICORE,2021,AM,16807.6
1614,MANICORE,2022,AM,26777.2
1615,MANICORE,2023,AM,2834.3
1616,MANOEL URBANO,2016,AC,1342.4
1617,MANOEL URBANO,2017,AC,1066.9
1618,MANOEL URBANO,2018,AC,3277.7
1619,MANOEL URBANO,2019,AC,3139.0
1620,MANOEL URBANO,2020,AC,4031.2
1621,MANOEL URBANO,2021,AC,4181.7
1622,MANOEL URBANO,2022,AC,6500.2
1623,MANOEL URBANO,2023,AC,145.5
1624,MARAA,2016,AM,8.0
1625,MARAA,2017,AM,14.2
1626,MARAA,2018,AM,132.9
1627,MARAA,2019,AM,32.2
1628,MARAA,2020,AM,76.8
1629,MARAA,2021,AM,54.0
1630,MARAA,2023,AM,72.6
1631,MARABA,2016,PA,2590.2
1632,MARABA,2017,PA,10369.0
1633,MARABA,2018,PA,2007.2
1634,MARABA,2019,PA,5525.2
1635,MARABA,2020,PA,4982.2
1636,MARABA,2021,PA,3034.2
1637,MARABA,2022,PA,3681.0
1638,MARABA,2023,PA,313.1
1639,MARACACUME,2016,MA,330.0
1640,MARACACUME,2022,MA,47.2
1641,MARACANA,2020,PA,8.7
1642,MARACANA,2021,PA,8.7
1643,MARACANA,2022,PA,16.1
1644,MARAJA DO SENA,2016,MA,1450.2
1645,MARAJA DO SENA,2017,MA,63.400000000000006
1646,MARAJA DO SENA,2018,MA,198.7
1647,MARAJA DO SENA,2019,MA,376.7
1648,MARAJA DO SENA,2020,MA,569.6
1649,MARAJA DO SENA,2021,MA,18.299999999999997
1650,MARAJA DO SENA,2022,MA,304.1
1651,MARANHAOZINHO,2016,MA,19163.699999999997
1652,MARANHAOZINHO,2018,MA,78.0
1653,MARANHAOZINHO,2020,MA,8.9
1654,MARAPANIM,2018,PA,34.3
1655,MARAPANIM,2020,PA,54.9
1656,MARAPANIM,2021,PA,42.5
1657,MARAPANIM,2022,PA,39.300000000000004
1658,MARCELANDIA,2016,MT,12829.3
1659,MARCELANDIA,2017,MT,49895.0
1660,MARCELANDIA,2018,MT,30257.8
1661,MARCELANDIA,2019,MT,55312.6
1662,MARCELANDIA,2020,MT,81681.7
1663,MARCELANDIA,2021,MT,35677.6
1664,MARCELANDIA,2022,MT,112524.3
1665,MARCELANDIA,2023,MT,6636.4
1666,MARECHAL THAUMATURGO,2016,AC,36.8
1667,MARECHAL THAUMATURGO,2017,AC,17.0
1668,MARECHAL THAUMATURGO,2018,AC,472.0
1669,MARECHAL THAUMATURGO,2019,AC,617.3
1670,MARECHAL THAUMATURGO,2020,AC,301.7
1671,MARECHAL THAUMATURGO,2021,AC,144.2
1672,MARECHAL THAUMATURGO,2022,AC,238.1
1673,MARECHAL THAUMATURGO,2023,AC,9.8
1674,MARIANOPOLIS DO TOCANTINS,2016,TO,692.4
1675,MARIANOPOLIS DO TOCANTINS,2017,TO,157.4
1676,MARIANOPOLIS DO TOCANTINS,2018,TO,1195.3
1677,MARITUBA,2016,PA,14.7
1678,MARITUBA,2020,PA,28.7
1679,MATOES DO NORTE,2016,MA,49.3
1680,MATOES DO NORTE,2018,MA,31.2
1681,MATUPA,2016,MT,1870.1
1682,MATUPA,2017,MT,50321.1
1683,MATUPA,2018,MT,3401.9
1684,MATUPA,2019,MT,11315.7
1685,MATUPA,2020,MT,5820.6
1686,MATUPA,2021,MT,2388.5
1687,MATUPA,2022,MT,9157.8
1688,MATUPA,2023,MT,143.0
1689,MAUES,2016,AM,2044.7
1690,MAUES,2017,AM,904.6
1691,MAUES,2018,AM,490.40000000000003
1692,MAUES,2019,AM,1305.8
1693,MAUES,2020,AM,2374.5
1694,MAUES,2021,AM,6366.9
1695,MAUES,2022,AM,9696.1
1696,MAUES,2023,AM,895.7
1697,MAURILANDIA DO TOCANTINS,2017,TO,1386.3
1698,MAURILANDIA DO TOCANTINS,2018,TO,28.5
1699,MAZAGAO,2016,AP,7650.1
1700,MAZAGAO,2017,AP,15.0
1701,MAZAGAO,2018,AP,45.8
1702,MAZAGAO,2019,AP,8.5
1703,MAZAGAO,2020,AP,24.3
1704,MAZAGAO,2021,AP,55.6
1705,MAZAGAO,2022,AP,3416.5
1706,MEDICILANDIA,2016,PA,2703.9
1707,MEDICILANDIA,2017,PA,3127.9
1708,MEDICILANDIA,2018,PA,4831.3
1709,MEDICILANDIA,2019,PA,9669.3
1710,MEDICILANDIA,2020,PA,7344.4
1711,MEDICILANDIA,2021,PA,12627.7
1712,MEDICILANDIA,2022,PA,11514.6
1713,MEDICILANDIA,2023,PA,317.2
1714,MELGACO,2016,PA,29.200000000000003
1715,MELGACO,2017,PA,57.599999999999994
1716,MELGACO,2018,PA,40.0
1717,MELGACO,2020,PA,54.0
1718,MELGACO,2021,PA,24.9
1719,MELGACO,2022,PA,2950.4
1720,MINISTRO ANDREAZZA,2016,RO,9.4
1721,MINISTRO ANDREAZZA,2017,RO,8.2
1722,MINISTRO ANDREAZZA,2018,RO,177.9
1723,MINISTRO ANDREAZZA,2019,RO,109.1
1724,MINISTRO ANDREAZZA,2020,RO,132.79999999999998
1725,MINISTRO ANDREAZZA,2021,RO,35.4
1726,MINISTRO ANDREAZZA,2022,RO,27.8
1727,MINISTRO ANDREAZZA,2023,RO,35.4
1728,MIRANDA DO NORTE,2016,MA,84.6
1729,MIRANDA DO NORTE,2018,MA,82.9
1730,MIRANDA DO NORTE,2019,MA,41.5
1731,MIRANDA DO NORTE,2021,MA,43.7
1732,MIRANORTE,2018,TO,48.6
1733,MIRANTE DA SERRA,2016,RO,597.7
1734,MIRANTE DA SERRA,2017,RO,72.7
1735,MIRANTE DA SERRA,2018,RO,574.8
1736,MIRANTE DA SERRA,2019,RO,694.0
1737,MIRANTE DA SERRA,2020,RO,983.2
1738,MIRANTE DA SERRA,2021,RO,483.7
1739,MIRANTE DA SERRA,2022,RO,132.4
1740,MIRASSOL DOESTE,2017,MT,78.9
1741,MIRASSOL DOESTE,2019,MT,2722.1
1742,MIRASSOL DOESTE,2020,MT,1083.3
1743,MIRASSOL DOESTE,2021,MT,71.8
1744,MIRASSOL DOESTE,2022,MT,277.8
1745,MOCAJUBA,2018,PA,483.20000000000005
1746,MOCAJUBA,2019,PA,4.2
1747,MOJU,2016,PA,6146.1
1748,MOJU,2017,PA,2145.2
1749,MOJU,2018,PA,24100.9
1750,MOJU,2019,PA,2403.0
1751,MOJU,2020,PA,7294.6
1752,MOJU,2021,PA,5829.2
1753,MOJU,2022,PA,9161.0
1754,MOJU,2023,PA,601.7
1755,MONCAO,2016,MA,32.4
1756,MONCAO,2018,MA,187.5
1757,MONCAO,2019,MA,91.6
1758,MONCAO,2020,MA,210.5
1759,MONCAO,2021,MA,6.7
1760,MONCAO,2023,MA,17.3
1761,MONTE ALEGRE,2016,PA,11604.1
1762,MONTE ALEGRE,2017,PA,1323.3
1763,MONTE ALEGRE,2018,PA,713.0
1764,MONTE ALEGRE,2019,PA,3662.1
1765,MONTE ALEGRE,2020,PA,2896.4
1766,MONTE ALEGRE,2021,PA,2150.9
1767,MONTE ALEGRE,2022,PA,1876.2
1768,MONTE ALEGRE,2023,PA,250.0
1769,MONTE NEGRO,2016,RO,825.1
1770,MONTE NEGRO,2017,RO,1024.3
1771,MONTE NEGRO,2018,RO,525.3
1772,MONTE NEGRO,2019,RO,1798.8
1773,MONTE NEGRO,2020,RO,1295.2
1774,MONTE NEGRO,2021,RO,1083.6
1775,MONTE NEGRO,2022,RO,753.2
1776,MONTE NEGRO,2023,RO,254.4
1777,MONTE SANTO DO TOCANTINS,2016,TO,17.8
1778,MONTE SANTO DO TOCANTINS,2017,TO,26.0
1779,MONTE SANTO DO TOCANTINS,2018,TO,30.1
1780,MONTES ALTOS,2016,MA,678.4
1781,MONTES ALTOS,2017,MA,1249.6
1782,MONTES ALTOS,2018,MA,42.5
1783,MUANA,2018,PA,14.1
1784,MUCAJAI,2016,RR,76093.6
1785,MUCAJAI,2017,RR,550.9
1786,MUCAJAI,2018,RR,15797.6
1787,MUCAJAI,2019,RR,55942.2
1788,MUCAJAI,2020,RR,3892.9
1789,MUCAJAI,2021,RR,1235.4
1790,MUCAJAI,2022,RR,2094.6
1791,MUCAJAI,2023,RR,1499.8
1792,MURICILANDIA,2017,TO,0.3
1793,MURICILANDIA,2018,TO,24.7
1794,MURICILANDIA,2019,TO,0.0
1795,MURICILANDIA,2020,TO,57.4
1796,MURICILANDIA,2021,TO,20.8
1797,NAZARE,2017,TO,31.0
1798,NHAMUNDA,2016,AM,3886.7
1799,NHAMUNDA,2017,AM,32.2
1800,NHAMUNDA,2018,AM,146.7
1801,NHAMUNDA,2019,AM,204.3
1802,NHAMUNDA,2020,AM,320.3
1803,NHAMUNDA,2021,AM,316.5
1804,NHAMUNDA,2022,AM,229.3
1805,NHAMUNDA,2023,AM,100.3
1806,NOBRES,2016,MT,7.8
1807,NOBRES,2017,MT,348.7
1808,NOBRES,2018,MT,17.4
1809,NORMANDIA,2016,RR,1350.4
1810,NORMANDIA,2018,RR,9.2
1811,NORMANDIA,2019,RR,162.0
1812,NORTELANDIA,2016,MT,19.4
1813,NORTELANDIA,2017,MT,37.4
1814,NORTELANDIA,2018,MT,28.8
1815,NORTELANDIA,2019,MT,30.700000000000003
1816,NORTELANDIA,2020,MT,10.9
1817,NORTELANDIA,2021,MT,51.800000000000004
1818,NOSSA SENHORA DO LIVRAMENTO,2017,MT,321.1
1819,NOSSA SENHORA DO LIVRAMENTO,2019,MT,8.4
1820,NOSSA SENHORA DO LIVRAMENTO,2020,MT,1645.4
1821,NOVA BANDEIRANTES,2016,MT,8618.5
1822,NOVA BANDEIRANTES,2017,MT,8192.0
1823,NOVA BANDEIRANTES,2018,MT,7210.7
1824,NOVA BANDEIRANTES,2019,MT,22355.6
1825,NOVA BANDEIRANTES,2020,MT,26917.2
1826,NOVA BANDEIRANTES,2021,MT,26929.1
1827,NOVA BANDEIRANTES,2022,MT,28130.9
1828,NOVA BANDEIRANTES,2023,MT,765.7
1829,NOVA BRASILANDIA DOESTE,2016,RO,227.6
1830,NOVA BRASILANDIA DOESTE,2018,RO,90.2
1831,NOVA BRASILANDIA DOESTE,2019,RO,324.7
1832,NOVA BRASILANDIA DOESTE,2020,RO,147.5
1833,NOVA BRASILANDIA DOESTE,2021,RO,192.0
1834,NOVA BRASILANDIA DOESTE,2022,RO,16.6
1835,NOVA BRASILANDIA DOESTE,2023,RO,11.0
1836,NOVA CANAA DO NORTE,2016,MT,1350.0
1837,NOVA CANAA DO NORTE,2017,MT,2028.1000000000001
1838,NOVA CANAA DO NORTE,2018,MT,4104.9
1839,NOVA CANAA DO NORTE,2019,MT,1058.7
1840,NOVA CANAA DO NORTE,2020,MT,1967.7
1841,NOVA CANAA DO NORTE,2021,MT,485.1
1842,NOVA CANAA DO NORTE,2022,MT,1915.6
1843,NOVA CANAA DO NORTE,2023,MT,842.1
1844,NOVA ESPERANCA DO PIRIA,2016,PA,72054.7
1845,NOVA ESPERANCA DO PIRIA,2017,PA,57.1
1846,NOVA ESPERANCA DO PIRIA,2018,PA,1010.4
1847,NOVA ESPERANCA DO PIRIA,2019,PA,184.5
1848,NOVA ESPERANCA DO PIRIA,2020,PA,4031.3
1849,NOVA ESPERANCA DO PIRIA,2021,PA,520.6
1850,NOVA ESPERANCA DO PIRIA,2022,PA,589.1
1851,NOVA ESPERANCA DO PIRIA,2023,PA,6.3
1852,NOVA GUARITA,2016,MT,156.1
1853,NOVA GUARITA,2017,MT,172.70000000000002
1854,NOVA GUARITA,2018,MT,224.2
1855,NOVA GUARITA,2019,MT,153.8
1856,NOVA GUARITA,2020,MT,74.4
1857,NOVA GUARITA,2021,MT,36.1
1858,NOVA GUARITA,2022,MT,97.60000000000001
1859,NOVA GUARITA,2023,MT,32.0
1860,NOVA IPIXUNA,2016,PA,83.1
1861,NOVA IPIXUNA,2017,PA,133.2
1862,NOVA IPIXUNA,2018,PA,14.4
1863,NOVA IPIXUNA,2019,PA,341.6
1864,NOVA IPIXUNA,2020,PA,321.6
1865,NOVA IPIXUNA,2021,PA,207.8
1866,NOVA IPIXUNA,2022,PA,133.9
1867,NOVA IPIXUNA,2023,PA,33.4
1868,NOVA LACERDA,2016,MT,3452.4
1869,NOVA LACERDA,2017,MT,2370.0
1870,NOVA LACERDA,2018,MT,256.1
1871,NOVA LACERDA,2019,MT,651.8
1872,NOVA LACERDA,2020,MT,34253.2
1873,NOVA LACERDA,2021,MT,4418.1
1874,NOVA LACERDA,2022,MT,3473.6
1875,NOVA LACERDA,2023,MT,68.1
1876,NOVA MAMORE,2016,RO,6902.6
1877,NOVA MAMORE,2017,RO,12078.2
1878,NOVA MAMORE,2018,RO,10589.1
1879,NOVA MAMORE,2019,RO,15655.9
1880,NOVA MAMORE,2020,RO,8610.3
1881,NOVA MAMORE,2021,RO,9858.7
1882,NOVA MAMORE,2022,RO,13586.8
1883,NOVA MAMORE,2023,RO,408.7
1884,NOVA MARILANDIA,2016,MT,128.39999999999998
1885,NOVA MARILANDIA,2017,MT,319.8
1886,NOVA MARILANDIA,2019,MT,48.099999999999994
1887,NOVA MARILANDIA,2020,MT,1939.2
1888,NOVA MARILANDIA,2021,MT,46.8
1889,NOVA MARINGA,2016,MT,15918.6
1890,NOVA MARINGA,2017,MT,13241.8
1891,NOVA MARINGA,2018,MT,23258.5
1892,NOVA MARINGA,2019,MT,20324.5
1893,NOVA MARINGA,2020,MT,76268.4
1894,NOVA MARINGA,2021,MT,33633.9
1895,NOVA MARINGA,2022,MT,76641.4
1896,NOVA MARINGA,2023,MT,6727.6
1897,NOVA MONTE VERDE,2016,MT,2340.7
1898,NOVA MONTE VERDE,2017,MT,1906.1
1899,NOVA MONTE VERDE,2018,MT,3079.7
1900,NOVA MONTE VERDE,2019,MT,5515.0
1901,NOVA MONTE VERDE,2020,MT,4975.6
1902,NOVA MONTE VERDE,2021,MT,3026.3
1903,NOVA MONTE VERDE,2022,MT,6875.0
1904,NOVA MONTE VERDE,2023,MT,861.5
1905,NOVA MUTUM,2016,MT,2648.4
1906,NOVA MUTUM,2017,MT,1353.6
1907,NOVA MUTUM,2018,MT,2230.2
1908,NOVA MUTUM,2019,MT,2203.6
1909,NOVA MUTUM,2020,MT,3182.0
1910,NOVA MUTUM,2021,MT,2266.5
1911,NOVA MUTUM,2022,MT,1008.9
1912,NOVA MUTUM,2023,MT,1.0
1913,NOVA NAZARE,2016,MT,57177.200000000004
1914,NOVA NAZARE,2017,MT,6243.7
1915,NOVA NAZARE,2018,MT,28213.2
1916,NOVA OLIMPIA,2016,MT,131.3
1917,NOVA OLIMPIA,2018,MT,35.8
1918,NOVA OLIMPIA,2019,MT,4423.4
1919,NOVA OLIMPIA,2020,MT,126.3
1920,NOVA OLIMPIA,2021,MT,19.4
1921,NOVA OLIMPIA,2022,MT,29.6
1922,NOVA OLINDA,2017,TO,248.9
1923,NOVA OLINDA DO MARANHAO,2016,MA,13824.1
1924,NOVA OLINDA DO MARANHAO,2017,MA,6078.2
1925,NOVA OLINDA DO MARANHAO,2018,MA,53.7
1926,NOVA OLINDA DO MARANHAO,2020,MA,1803.7
1927,NOVA OLINDA DO NORTE,2016,AM,539.5
1928,NOVA OLINDA DO NORTE,2017,AM,10.0
1929,NOVA OLINDA DO NORTE,2018,AM,159.9
1930,NOVA OLINDA DO NORTE,2019,AM,205.6
1931,NOVA OLINDA DO NORTE,2020,AM,426.3
1932,NOVA OLINDA DO NORTE,2021,AM,452.4
1933,NOVA OLINDA DO NORTE,2022,AM,538.6
1934,NOVA SANTA HELENA,2016,MT,927.5
1935,NOVA SANTA HELENA,2017,MT,2711.6
1936,NOVA SANTA HELENA,2018,MT,1424.2
1937,NOVA SANTA HELENA,2019,MT,2353.5
1938,NOVA SANTA HELENA,2020,MT,20215.9
1939,NOVA SANTA HELENA,2021,MT,4384.1
1940,NOVA SANTA HELENA,2022,MT,17906.7
1941,NOVA SANTA HELENA,2023,MT,111.1
1942,NOVA TIMBOTEUA,2016,PA,433.3
1943,NOVA TIMBOTEUA,2018,PA,39.8
