,municipio,ano,uf,area_ha
1389,ESTREITO,2020,MA,486.0
1390,ESTREITO,2021,MA,1533.6000000000001
1391,ESTREITO,2022,MA,954.9
1392,ESTREITO,2023,MA,726.1
1393,ESTRELA DO INDAIA,2018,MG,382.7
1394,ESTRELA DO INDAIA,2019,MG,91.3
1395,ESTRELA DO INDAIA,2020,MG,84.4
1396,ESTRELA DO INDAIA,2021,MG,80.9
1397,ESTRELA DO NORTE,2018,GO,50.7
1398,ESTRELA DO NORTE,2019,GO,69.2
1399,ESTRELA DO NORTE,2020,GO,35.6
1400,ESTRELA DO NORTE,2021,GO,155.6
1401,ESTRELA DO SUL,2018,MG,288.09999999999997
1402,FAINA,2018,GO,567.2
1403,FAINA,2019,GO,261.8
1404,FAINA,2020,GO,147.0
1405,FAINA,2021,GO,47.1
1406,FAINA,2022,GO,122.2
1407,FAINA,2023,GO,105.8
1408,FATIMA,2018,TO,158.6
1409,FATIMA,2019,TO,95.69999999999999
1410,FATIMA,2021,TO,33.8
1411,FATIMA,2022,TO,16.4
1412,FATIMA,2023,TO,26.3
1413,FAZENDA NOVA,2018,GO,16.5
1414,FAZENDA NOVA,2019,GO,25.3
1415,FAZENDA NOVA,2020,GO,199.5
1416,FAZENDA NOVA,2021,GO,92.1
1417,FAZENDA NOVA,2022,GO,71.2
1418,FEIRA NOVA DO MARANHAO,2018,MA,768.3
1419,FEIRA NOVA DO MARANHAO,2019,MA,654.7
1420,FEIRA NOVA DO MARANHAO,2020,MA,539.9
1421,FEIRA NOVA DO MARANHAO,2021,MA,665.7
1422,FEIRA NOVA DO MARANHAO,2022,MA,217.8
1423,FEIRA NOVA DO MARANHAO,2023,MA,563.3
1424,FELICIO DOS SANTOS,2019,MG,32.5
1425,FELICIO DOS SANTOS,2021,MG,51.1
1426,FELIXLANDIA,2018,MG,376.1
1427,FELIXLANDIA,2019,MG,184.9
1428,FELIXLANDIA,2020,MG,23.200000000000003
1429,FELIXLANDIA,2021,MG,104.2
1430,FELIXLANDIA,2022,MG,122.80000000000001
1431,FERNANDO FALCAO,2018,MA,1334.3
1432,FERNANDO FALCAO,2019,MA,1215.9
1433,FERNANDO FALCAO,2020,MA,1379.8
1434,FERNANDO FALCAO,2021,MA,1424.8
1435,FERNANDO FALCAO,2022,MA,1970.7
1436,FERNANDO FALCAO,2023,MA,137.0
1437,FIGUEIRAO,2018,MS,985.0
1438,FIGUEIRAO,2019,MS,595.4
1439,FIGUEIRAO,2020,MS,1619.3999999999999
1440,FIGUEIRAO,2021,MS,1019.6
1441,FIGUEIRAO,2022,MS,713.7
1442,FIGUEIRAO,2023,MS,733.7
1443,FIGUEIROPOLIS,2018,TO,984.0
1444,FIGUEIROPOLIS,2019,TO,918.3
1445,FIGUEIROPOLIS,2020,TO,704.6
1446,FIGUEIROPOLIS,2021,TO,60.7
1447,FIGUEIROPOLIS,2022,TO,508.3
1448,FIGUEIROPOLIS,2023,TO,99.1
1449,FILADELFIA,2018,TO,826.7
1450,FILADELFIA,2019,TO,811.9
1451,FILADELFIA,2020,TO,614.2
1452,FILADELFIA,2021,TO,377.8
1453,FILADELFIA,2022,TO,134.20000000000002
1454,FILADELFIA,2023,TO,15.7
1455,FLORES DE GOIAS,2018,GO,1238.3
1456,FLORES DE GOIAS,2019,GO,2080.6
1457,FLORES DE GOIAS,2020,GO,1617.3
1458,FLORES DE GOIAS,2021,GO,2650.2
1459,FLORES DE GOIAS,2022,GO,904.8
1460,FLORES DE GOIAS,2023,GO,498.40000000000003
1461,FLORESTA DO ARAGUAIA,2022,PA,669.3
1462,FLORESTA DO ARAGUAIA,2023,PA,671.0
1463,FLORIANO,2018,PI,174.8
1464,FLORIANO,2019,PI,40.3
1465,FLORIANO,2020,PI,49.900000000000006
1466,FLORIANO,2023,PI,4.2
1467,FORMIGA,2018,MG,138.9
1468,FORMOSA,2018,GO,405.2
1469,FORMOSA,2019,GO,418.5
1470,FORMOSA,2020,GO,511.7
1471,FORMOSA,2021,GO,724.3
1472,FORMOSA,2022,GO,732.9
1473,FORMOSA,2023,GO,453.5
1474,FORMOSA DA SERRA NEGRA,2018,MA,1756.6
1475,FORMOSA DA SERRA NEGRA,2019,MA,2806.5
1476,FORMOSA DA SERRA NEGRA,2020,MA,841.8
1477,FORMOSA DA SERRA NEGRA,2021,MA,2999.0
1478,FORMOSA DA SERRA NEGRA,2022,MA,591.7
1479,FORMOSA DA SERRA NEGRA,2023,MA,72.9
1480,FORMOSA DO RIO PRETO,2018,BA,7812.9
1481,FORMOSA DO RIO PRETO,2019,BA,19518.1
1482,FORMOSA DO RIO PRETO,2020,BA,12523.4
1483,FORMOSA DO RIO PRETO,2021,BA,13599.0
1484,FORMOSA DO RIO PRETO,2022,BA,29909.399999999998
1485,FORMOSA DO RIO PRETO,2023,BA,3892.5
1486,FORMOSO,2018,GO,1113.7
1487,FORMOSO,2019,GO,1102.9
1488,FORMOSO,2020,GO,2331.3
1489,FORMOSO,2021,MG,1080.8
1490,FORMOSO,2022,MG,2129.0
1491,FORMOSO,2023,MG,730.9
1492,FORMOSO DO ARAGUAIA,2018,TO,4852.4
1493,FORMOSO DO ARAGUAIA,2019,TO,2880.5
1494,FORMOSO DO ARAGUAIA,2020,TO,1603.2
1495,FORMOSO DO ARAGUAIA,2021,TO,642.9
1496,FORMOSO DO ARAGUAIA,2022,TO,1546.6
1497,FORMOSO DO ARAGUAIA,2023,TO,208.6
1498,FORTALEZA DO TABOCAO,2018,TO,184.39999999999998
1499,FORTALEZA DO TABOCAO,2019,TO,52.2
1500,FORTALEZA DO TABOCAO,2023,TO,37.1
1501,FORTALEZA DOS NOGUEIRAS,2018,MA,1545.2
1502,FORTALEZA DOS NOGUEIRAS,2019,MA,1115.0
1503,FORTALEZA DOS NOGUEIRAS,2020,MA,777.5
1504,FORTALEZA DOS NOGUEIRAS,2021,MA,1481.8
1505,FORTALEZA DOS NOGUEIRAS,2022,MA,207.2
1506,FORTALEZA DOS NOGUEIRAS,2023,MA,284.5
1507,FORTUNA,2018,MA,870.5
1508,FORTUNA,2019,MA,895.4
1509,FORTUNA,2020,MA,897.1
1510,FORTUNA,2021,MA,1129.8
1511,FORTUNA,2022,MA,935.5
1512,FORTUNA,2023,MA,11.7
1513,FORTUNA DE MINAS,2018,MG,14.3
1514,FRANCA,2018,SP,11.799999999999999
1515,FRANCINOPOLIS,2022,PI,9.4
1516,FRANCISCO DUMONT,2018,MG,124.5
1517,FRANCISCO DUMONT,2019,MG,123.1
1518,FRANCISCO DUMONT,2020,MG,37.7
1519,FRANCISCO DUMONT,2021,MG,161.4
1520,FRANCISCO DUMONT,2022,MG,78.4
1521,FRANCISCO SA,2018,MG,94.2
1522,FRANCISCO SA,2020,MG,20.1
1523,FRANCISCO SA,2021,MG,67.6
1524,FRANCISCO SA,2022,MG,40.5
1525,FRUTA DE LEITE,2019,MG,11.7
1526,FRUTA DE LEITE,2022,MG,98.6
1527,FRUTAL,2018,MG,73.9
1528,FRUTAL,2019,MG,43.5
1529,FRUTAL,2020,MG,23.3
1530,FUNILANDIA,2018,MG,69.7
1531,FUNILANDIA,2020,MG,3.3
1532,GAMELEIRA DE GOIAS,2019,GO,31.400000000000002
1533,GAMELEIRA DE GOIAS,2020,GO,5.5
1534,GAMELEIRA DE GOIAS,2021,GO,10.3
1535,GAUCHA DO NORTE,2018,MT,808.5
1536,GAUCHA DO NORTE,2019,MT,776.5
1537,GAUCHA DO NORTE,2020,MT,33.4
1538,GAUCHA DO NORTE,2021,MT,143.4
1539,GAUCHA DO NORTE,2022,MT,271.6
1540,GAUCHA DO NORTE,2023,MT,55.699999999999996
1541,GENERAL CARNEIRO,2018,MT,594.6
1542,GENERAL CARNEIRO,2019,MT,433.2
1543,GENERAL CARNEIRO,2020,MT,525.5
1544,GENERAL CARNEIRO,2021,MT,92.0
1545,GENERAL CARNEIRO,2022,MT,288.6
1546,GILBUES,2018,PI,1004.0
1547,GILBUES,2019,PI,2018.5
1548,GILBUES,2020,PI,1490.6
1549,GILBUES,2021,PI,1315.7
1550,GILBUES,2022,PI,1916.7
1551,GILBUES,2023,PI,74.3
1552,GLAUCILANDIA,2018,MG,52.2
1553,GLAUCILANDIA,2020,MG,5.4
1554,GOIANDIRA,2018,GO,140.5
1555,GOIANDIRA,2019,GO,94.9
1556,GOIANDIRA,2020,GO,45.9
1557,GOIANDIRA,2023,GO,29.9
1558,GOIANESIA,2018,GO,94.6
1559,GOIANESIA,2019,GO,52.5
1560,GOIANESIA,2020,GO,21.3
1561,GOIANESIA,2021,GO,71.3
1562,GOIANESIA,2022,GO,28.6
1563,GOIANESIA,2023,GO,166.4
1564,GOIANIA,2020,GO,4.0
1565,GOIANORTE,2018,TO,1677.7
1566,GOIANORTE,2019,TO,810.1
1567,GOIANORTE,2020,TO,458.7
1568,GOIANORTE,2021,TO,356.7
1569,GOIANORTE,2022,TO,574.0
1570,GOIANORTE,2023,TO,29.200000000000003
1571,GOIAS,2018,GO,244.2
1572,GOIAS,2019,GO,381.6
1573,GOIAS,2020,GO,75.6
1574,GOIAS,2021,GO,25.0
1575,GOIAS,2022,GO,42.1
1576,GOIAS,2023,GO,44.7
1577,GOIATINS,2018,TO,4496.1
1578,GOIATINS,2019,TO,3836.6
1579,GOIATINS,2020,TO,2778.1
1580,GOIATINS,2021,TO,3109.7999999999997
1581,GOIATINS,2022,TO,4536.0
1582,GOIATINS,2023,TO,149.6
1583,GOIATUBA,2018,GO,74.3
1584,GOIATUBA,2019,GO,34.7
1585,GOIATUBA,2020,GO,64.5
1586,GONCALVES DIAS,2018,MA,1324.4
1587,GONCALVES DIAS,2019,MA,523.5
1588,GONCALVES DIAS,2020,MA,414.6
1589,GONCALVES DIAS,2021,MA,240.1
1590,GONCALVES DIAS,2022,MA,251.1
1591,GOUVEIA,2018,MG,446.4
1592,GOUVEIA,2019,MG,18.2
1593,GOUVEIA,2020,MG,30.5
1594,GOUVEIA,2021,MG,28.9
1595,GOVERNADOR ARCHER,2018,MA,74.7
1596,GOVERNADOR ARCHER,2019,MA,107.0
1597,GOVERNADOR ARCHER,2020,MA,167.9
1598,GOVERNADOR ARCHER,2021,MA,84.4
1599,GOVERNADOR EDISON LOBAO,2018,MA,132.8
1600,GOVERNADOR EDISON LOBAO,2019,MA,149.8
1601,GOVERNADOR EDISON LOBAO,2020,MA,104.60000000000001
1602,GOVERNADOR EDISON LOBAO,2021,MA,147.9
1603,GOVERNADOR EDISON LOBAO,2022,MA,3.0
1604,GOVERNADOR EDISON LOBAO,2023,MA,34.5
1605,GOVERNADOR EUGENIO BARROS,2018,MA,949.5
1606,GOVERNADOR EUGENIO BARROS,2019,MA,617.6
1607,GOVERNADOR EUGENIO BARROS,2020,MA,612.8
1608,GOVERNADOR EUGENIO BARROS,2021,MA,944.2
1609,GOVERNADOR EUGENIO BARROS,2022,MA,205.9
1610,GOVERNADOR EUGENIO BARROS,2023,MA,108.4
1611,GOVERNADOR LUIZ ROCHA,2018,MA,610.7
1612,GOVERNADOR LUIZ ROCHA,2019,MA,380.4
1613,GOVERNADOR LUIZ ROCHA,2020,MA,697.2
1614,GOVERNADOR LUIZ ROCHA,2021,MA,851.5
1615,GOVERNADOR LUIZ ROCHA,2022,MA,260.5
1616,GOVERNADOR LUIZ ROCHA,2023,MA,150.5
1617,GRACA ARANHA,2018,MA,479.2
1618,GRACA ARANHA,2019,MA,110.3
1619,GRACA ARANHA,2020,MA,4.9
1620,GRACA ARANHA,2021,MA,11.9
1621,GRACA ARANHA,2023,MA,5.5
1622,GRAJAU,2018,MA,4190.7
1623,GRAJAU,2019,MA,2637.4
1624,GRAJAU,2020,MA,2765.7
1625,GRAJAU,2021,MA,3700.4
1626,GRAJAU,2022,MA,3529.0
1627,GRAJAU,2023,MA,644.0
1628,GRAO MOGOL,2018,MG,471.1
1629,GRAO MOGOL,2019,MG,384.9
1630,GRAO MOGOL,2020,MG,767.5
1631,GRAO MOGOL,2021,MG,158.8
1632,GRAO MOGOL,2022,MG,124.2
1633,GRAO MOGOL,2023,MG,364.6
1634,GRUPIARA,2019,MG,21.400000000000002
1635,GUADALUPE,2018,PI,232.3
1636,GUADALUPE,2019,PI,63.699999999999996
1637,GUADALUPE,2020,PI,193.5
1638,GUADALUPE,2023,PI,9.6
1639,GUAPE,2018,MG,111.0
1640,GUAPE,2019,MG,43.8
1641,GUAPE,2020,MG,53.0
1642,GUAPE,2023,MG,10.0
1643,GUARACIAMA,2018,MG,7.1
1644,GUARACIAMA,2019,MG,19.3
1645,GUARAI,2018,TO,890.4
1646,GUARAI,2019,TO,1007.2
1647,GUARAI,2020,TO,364.9
1648,GUARAI,2021,TO,155.5
1649,GUARAI,2022,TO,1295.8
1650,GUARAI,2023,TO,856.0
1651,GUARAITA,2018,GO,16.7
1652,GUARAITA,2019,GO,32.1
1653,GUARAITA,2022,GO,9.0
1654,GUARANI DE GOIAS,2018,GO,318.8
1655,GUARANI DE GOIAS,2019,GO,67.7
1656,GUARANI DE GOIAS,2020,GO,359.3
1657,GUARANI DE GOIAS,2021,GO,406.2
1658,GUARANI DE GOIAS,2022,GO,53.3
1659,GUARANI DE GOIAS,2023,GO,49.800000000000004
1660,GUARDAMOR,2018,MG,311.8
1661,GUARDAMOR,2019,MG,427.2
1662,GUARDAMOR,2020,MG,352.5
1663,GUARDAMOR,2021,MG,130.2
1664,GUARDAMOR,2022,MG,55.8
1665,GUARDAMOR,2023,MG,13.5
1666,GUARIBA,2018,SP,29.5
1667,GUARIBAS,2020,PI,5.4
1668,GUARINOS,2018,GO,412.8
1669,GUARINOS,2019,GO,315.5
1670,GUARINOS,2020,GO,73.7
1671,GUARINOS,2021,GO,110.9
1672,GUATAPARA,2018,SP,8.3
1673,GUIA LOPES DA LAGUNA,2018,MS,86.7
1674,GUIA LOPES DA LAGUNA,2021,MS,89.4
1675,GUIMARANIA,2018,MG,10.100000000000001
1676,GUIMARANIA,2019,MG,41.699999999999996
1677,GUIRATINGA,2018,MT,1048.2
1678,GUIRATINGA,2019,MT,444.5
1679,GUIRATINGA,2020,MT,714.0
1680,GUIRATINGA,2021,MT,95.69999999999999
1681,GUIRATINGA,2022,MT,258.7
1682,GURINHATA,2018,MG,20.400000000000002
1683,GURINHATA,2020,MG,17.6
1684,GURUPI,2018,TO,731.4
1685,GURUPI,2019,TO,369.09999999999997
1686,GURUPI,2020,TO,314.8
1687,GURUPI,2021,TO,165.79999999999998
1688,GURUPI,2022,TO,275.90000000000003
1689,GURUPI,2023,TO,154.0
1690,HEITORAI,2019,GO,6.4
1691,HIDROLANDIA,2018,GO,80.5
1692,HIDROLANDIA,2019,GO,9.3
1693,HIDROLANDIA,2020,GO,5.5
1694,HIDROLINA,2018,GO,63.400000000000006
1695,HIDROLINA,2019,GO,42.7
1696,HIDROLINA,2020,GO,195.7
1697,HIDROLINA,2021,GO,70.6
1698,HIDROLINA,2022,GO,17.9
1699,HIDROLINA,2023,GO,51.8
1700,HUGO NAPOLEAO,2022,PI,206.0
1701,HUMBERTO DE CAMPOS,2018,MA,16.1
1702,HUMBERTO DE CAMPOS,2022,MA,24.4
1703,IACIARA,2018,GO,538.4
1704,IACIARA,2019,GO,605.0
1705,IACIARA,2020,GO,272.3
1706,IACIARA,2021,GO,481.0
1707,IACIARA,2022,GO,302.1
1708,IACIARA,2023,GO,17.5
1709,IARAS,2018,SP,17.8
1710,IBIA,2018,MG,555.5
1711,IBIA,2019,MG,364.1
1712,IBIA,2020,MG,79.9
1713,IBIA,2021,MG,299.1
1714,IBIA,2022,MG,89.0
1715,IBIA,2023,MG,36.8
1716,IBIAI,2018,MG,61.7
1717,IBIAI,2019,MG,871.6
1718,IBIAI,2020,MG,204.0
1719,IBIAI,2021,MG,50.099999999999994
1720,IBIAI,2022,MG,108.9
1721,IBIAI,2023,MG,72.6
1722,IBIRACATU,2019,MG,31.200000000000003
1723,IBIRACI,2020,MG,12.6
1724,ICARAI DE MINAS,2018,MG,110.7
1725,ICARAI DE MINAS,2019,MG,79.6
1726,ICARAI DE MINAS,2020,MG,52.1
1727,ICARAI DE MINAS,2021,MG,218.0
1728,ICARAI DE MINAS,2022,MG,61.8
1729,ICARAI DE MINAS,2023,MG,109.3
1730,IGAPORA,2022,BA,21.2
1731,IGARAPE GRANDE,2018,MA,3.2
1732,IGARATINGA,2018,MG,20.9
1733,IGUATAMA,2018,MG,22.4
1734,IGUATAMA,2019,MG,48.5
1735,IGUATAMA,2020,MG,35.9
1736,ILICINEA,2018,MG,60.3
1737,ILICINEA,2020,MG,11.0
1738,IMPERATRIZ,2018,MA,214.3
1739,IMPERATRIZ,2019,MA,110.9
1740,IMPERATRIZ,2021,MA,95.7
1741,IMPERATRIZ,2022,MA,9.4
1742,INDAIABIRA,2018,MG,197.5
1743,INDAIABIRA,2019,MG,131.8
1744,INDAIABIRA,2020,MG,60.7
1745,INDAIABIRA,2021,MG,260.9
1746,INDAIABIRA,2022,MG,106.6
1747,INDAIABIRA,2023,MG,15.6
1748,INDIANOPOLIS,2018,MG,7.3
1749,INDIARA,2018,GO,118.1
1750,INDIARA,2019,GO,88.0
1751,INDIARA,2020,GO,9.6
1752,INHAUMA,2018,MG,10.3
1753,INHUMA,2022,PI,94.30000000000001
1754,INIMUTABA,2018,MG,4.9
1755,INIMUTABA,2019,MG,16.9
1756,INOCENCIA,2018,MS,236.8
1757,INOCENCIA,2019,MS,20.6
1758,INOCENCIA,2020,MS,160.9
1759,INOCENCIA,2021,MS,102.9
1760,INOCENCIA,2022,MS,103.3
1761,IPAMERI,2018,GO,962.9
1762,IPAMERI,2019,GO,941.2
1763,IPAMERI,2020,GO,548.1
1764,IPAMERI,2021,GO,889.8
1765,IPAMERI,2022,GO,964.5
1766,IPAMERI,2023,GO,441.5
1767,IPEUNA,2018,SP,5.2
1768,IPIRANGA DO NORTE,2019,MT,11.3
1769,IPORA,2018,GO,16.8
1770,IPORA,2019,GO,152.1
1771,IPORA,2020,GO,66.7
1772,IPORA,2021,GO,134.5
1773,IPUEIRAS,2018,TO,802.8
1774,IPUEIRAS,2019,TO,239.3
1775,IPUEIRAS,2020,TO,75.89999999999999
1776,IPUEIRAS,2021,TO,28.0
1777,IPUEIRAS,2022,TO,350.7
1778,IPUEIRAS,2023,TO,463.1
1779,IRAI DE MINAS,2018,MG,11.6
1780,IRAI DE MINAS,2019,MG,42.8
1781,IRAI DE MINAS,2022,MG,11.6
1782,ISRAELANDIA,2018,GO,24.0
1783,ISRAELANDIA,2019,GO,59.5
1784,ISRAELANDIA,2020,GO,20.299999999999997
1785,ITABERA,2018,SP,119.2
1786,ITABERAI,2019,GO,12.399999999999999
1787,ITABERAI,2020,GO,81.8
1788,ITABERAI,2021,GO,35.1
1789,ITABIRA,2018,MG,9.0
1790,ITABIRA,2020,MG,7.0
1791,ITACAJA,2018,TO,3454.5
1792,ITACAJA,2019,TO,2145.3
1793,ITACAJA,2020,TO,1136.1
1794,ITACAJA,2021,TO,1475.2
1795,ITACAJA,2022,TO,1374.3
1796,ITACAJA,2023,TO,563.4
1797,ITACAMBIRA,2018,MG,165.5
1798,ITACAMBIRA,2019,MG,19.0
1799,ITAGUATINS,2018,TO,216.5
1800,ITAGUATINS,2019,TO,215.4
1801,ITAGUATINS,2020,TO,31.0
1802,ITAGUATINS,2021,TO,92.8
1803,ITAGUATINS,2022,TO,183.5
1804,ITAGUATINS,2023,TO,42.9
1805,ITAI,2018,SP,25.700000000000003
1806,ITAI,2022,SP,138.9
1807,ITAIPAVA DO GRAJAU,2018,MA,133.4
1808,ITAIPAVA DO GRAJAU,2020,MA,3.7
1809,ITAIPAVA DO GRAJAU,2021,MA,37.6
1810,ITAJA,2018,GO,112.3
1811,ITAJA,2019,GO,20.6
1812,ITAJA,2020,GO,266.1
1813,ITAJA,2021,GO,236.39999999999998
1814,ITAJA,2022,GO,52.3
1815,ITAMARANDIBA,2018,MG,3.9
1816,ITAMARANDIBA,2019,MG,425.7
1817,ITAMARANDIBA,2020,MG,263.2
1818,ITAMARANDIBA,2021,MG,225.5
1819,ITAMARANDIBA,2022,MG,635.6999999999999
1820,ITAMARANDIBA,2023,MG,28.8
1821,ITAMBE DO MATO DENTRO,2018,MG,22.6
1822,ITAPACI,2018,GO,89.7
1823,ITAPACI,2019,GO,68.4
1824,ITAPACI,2020,GO,36.2
1825,ITAPACI,2021,GO,120.4
1826,ITAPACI,2022,GO,69.0
1827,ITAPACI,2023,GO,20.8
1828,ITAPAGIPE,2020,MG,3.0
1829,ITAPAGIPE,2021,MG,15.5
1830,ITAPAGIPE,2022,MG,10.0
1831,ITAPECERICA,2018,MG,9.3
1832,ITAPECERICA,2020,MG,3.9
1833,ITAPECERICA,2021,MG,0.0
1834,ITAPECURU MIRIM,2018,MA,26.1
1835,ITAPECURU MIRIM,2019,MA,95.0
1836,ITAPECURU MIRIM,2020,MA,142.8
1837,ITAPECURU MIRIM,2021,MA,9.3
1838,ITAPETININGA,2018,SP,117.5
1839,ITAPETININGA,2019,SP,34.2
1840,ITAPETININGA,2020,SP,15.8
1841,ITAPEVA,2018,SP,28.7
1842,ITAPIRAPUA,2018,GO,3.1
1843,ITAPIRAPUA,2019,GO,110.3
1844,ITAPIRAPUA,2020,GO,123.89999999999999
1845,ITAPIRAPUA,2021,GO,65.9
1846,ITAPIRATINS,2018,TO,1875.7
1847,ITAPIRATINS,2019,TO,185.2
1848,ITAPIRATINS,2020,TO,283.8
1849,ITAPIRATINS,2021,TO,237.3
1850,ITAPIRATINS,2022,TO,400.7
1851,ITAPIRATINS,2023,TO,982.7
1852,ITAPURANGA,2018,GO,47.1
1853,ITAPURANGA,2019,GO,69.0
1854,ITAPURANGA,2020,GO,20.9
1855,ITAPURANGA,2022,GO,8.3
1856,ITARARE,2018,SP,110.0
1857,ITARUMA,2018,GO,134.1
1858,ITARUMA,2019,GO,156.5
1859,ITARUMA,2020,GO,52.0
1860,ITARUMA,2021,GO,26.8
1861,ITARUMA,2023,GO,23.400000000000002
1862,ITATINGA,2018,SP,9.1
1863,ITATINGA,2020,SP,8.0
1864,ITAUEIRA,2020,PI,25.6
1865,ITAUEIRA,2022,PI,31.6
1866,ITAUEIRA,2023,PI,170.5
1867,ITIQUIRA,2018,MT,262.9
1868,ITIQUIRA,2019,MT,289.1
1869,ITIQUIRA,2020,MT,68.9
1870,ITIQUIRA,2021,MT,22.2
1871,ITIQUIRA,2023,MT,103.5
1872,ITIRAPINA,2018,SP,0.0
1873,ITIRAPINA,2020,SP,22.8
1874,ITIRAPINA,2022,SP,36.1
1875,ITUIUTABA,2018,MG,37.7
1876,ITUIUTABA,2020,MG,5.9
1877,ITUIUTABA,2021,MG,8.8
1878,ITUMBIARA,2018,GO,39.7
1879,ITUMBIARA,2020,GO,77.9
1880,IVOLANDIA,2018,GO,301.1
1881,IVOLANDIA,2019,GO,178.2
1882,IVOLANDIA,2020,GO,66.7
1883,IVOLANDIA,2021,GO,21.5
1884,IVOLANDIA,2022,GO,82.0
1885,IVOLANDIA,2023,GO,51.9
1886,JABORANDI,2018,BA,8627.0
1887,JABORANDI,2019,BA,7456.2
1888,JABORANDI,2020,BA,4757.5
1889,JABORANDI,2021,BA,13884.1
1890,JABORANDI,2022,BA,17684.9
1891,JABORANDI,2023,BA,13826.2
1892,JABOTICABAL,2018,SP,5.0
1893,JABOTICATUBAS,2018,MG,99.6
1894,JABOTICATUBAS,2023,MG,0.5
1895,JACIARA,2018,MT,55.6
1896,JACIARA,2019,MT,53.7
1897,JACIARA,2021,MT,51.4
1898,JAGUARIAIVA,2018,PR,15.2
1899,JAGUARIAIVA,2021,PR,12.9
1900,JAGUARIAIVA,2022,PR,13.899999999999999
1901,JAGUARIAIVA,2023,PR,6.8
1902,JANAUBA,2018,MG,22.1
1903,JANAUBA,2019,MG,14.1
1904,JANDAIA,2018,GO,135.3
1905,JANDAIA,2019,GO,10.6
1906,JANDAIA,2020,GO,43.7
1907,JANDAIA,2022,GO,23.1
1908,JANGADA,2018,MT,381.6
1909,JANGADA,2019,MT,321.6
1910,JANGADA,2020,MT,152.79999999999998
1911,JANGADA,2021,MT,38.5
1912,JANGADA,2022,MT,421.4
1913,JANUARIA,2018,MG,712.2
1914,JANUARIA,2019,MG,484.0
1915,JANUARIA,2020,MG,930.6
1916,JANUARIA,2021,MG,2258.9
1917,JANUARIA,2022,MG,889.2
1918,JANUARIA,2023,MG,1022.5
1919,JAPARAIBA,2020,MG,40.0
1920,JAPONVAR,2019,MG,26.6
1921,JAPONVAR,2023,MG,3.7
1922,JARAGUA,2018,GO,41.2
1923,JARAGUA,2019,GO,57.3
1924,JARAGUA,2020,GO,10.0
1925,JARAGUA,2022,GO,8.600000000000001
1926,JARAGUA,2023,GO,8.1
1927,JARAGUARI,2018,MS,485.0
1928,JARAGUARI,2019,MS,63.0
1929,JARAGUARI,2020,MS,97.5
1930,JARAGUARI,2021,MS,17.5
1931,JARAGUARI,2022,MS,131.1
1932,JARDIM,2018,MS,584.0
1933,JARDIM,2020,MS,4.7
1934,JARDIM,2021,MS,417.40000000000003
1935,JARDIM,2022,MS,177.79999999999998
1936,JARDIM DO MULATO,2022,PI,41.0
1937,JATAI,2018,GO,618.6
1938,JATAI,2019,GO,235.20000000000002
1939,JATAI,2020,GO,155.4
1940,JATAI,2021,GO,53.3
1941,JATAI,2022,GO,62.8
1942,JATAI,2023,GO,88.1
1943,JATOBA,2018,MA,170.0
1944,JATOBA,2019,MA,196.8
1945,JATOBA,2020,MA,42.3
1946,JATOBA,2021,MA,86.9
1947,JATOBA,2022,MA,339.1
1948,JATOBA,2023,MA,74.1
1949,JAU DO TOCANTINS,2018,TO,734.6
1950,JAU DO TOCANTINS,2019,TO,756.0
1951,JAU DO TOCANTINS,2020,TO,791.2
1952,JAU DO TOCANTINS,2021,TO,327.7
1953,JAU DO TOCANTINS,2022,TO,1139.4
1954,JAU DO TOCANTINS,2023,TO,286.2
1955,JAUPACI,2018,GO,7.4
1956,JAUPACI,2020,GO,15.7
1957,JAUPACI,2021,GO,24.6
1958,JAUPACI,2022,GO,102.0
1959,JAURU,2018,MT,92.4
1960,JAURU,2019,MT,79.3
1961,JAURU,2020,MT,79.6
1962,JAURU,2021,MT,168.0
1963,JAURU,2023,MT,27.9
1964,JENIPAPO DOS VIEIRAS,2018,MA,194.1
1965,JENIPAPO DOS VIEIRAS,2019,MA,81.8
1966,JENIPAPO DOS VIEIRAS,2020,MA,67.1
1967,JENIPAPO DOS VIEIRAS,2021,MA,93.6
1968,JEQUITAI,2018,MG,113.5
1969,JEQUITAI,2019,MG,107.39999999999999
1970,JEQUITAI,2020,MG,21.4
1971,JEQUITAI,2021,MG,81.7
1972,JEQUITAI,2022,MG,15.8
1973,JEQUITAI,2023,MG,112.3
1974,JEQUITIBA,2018,MG,271.5
1975,JEQUITIBA,2019,MG,108.8
1976,JEQUITIBA,2020,MG,13.5
1977,JERUMENHA,2018,PI,409.0
1978,JERUMENHA,2019,PI,340.3
1979,JERUMENHA,2020,PI,276.7
1980,JERUMENHA,2021,PI,509.4
1981,JERUMENHA,2022,PI,454.0
1982,JERUMENHA,2023,PI,258.1
1983,JOAO LISBOA,2018,MA,23.5
1984,JOAO LISBOA,2022,MA,41.5
1985,JOAO PINHEIRO,2018,MG,3065.2
1986,JOAO PINHEIRO,2019,MG,3838.3
1987,JOAO PINHEIRO,2020,MG,1145.3
1988,JOAO PINHEIRO,2021,MG,1763.3
1989,JOAO PINHEIRO,2022,MG,1084.3
1990,JOAO PINHEIRO,2023,MG,1007.5
1991,JOAQUIM FELICIO,2018,MG,44.3
1992,JOAQUIM FELICIO,2022,MG,71.0
1993,JOAQUIM PIRES,2022,PI,42.7
