,municipio,ano,uf,area_ha
1469,BOM JARDIM,2019.0,MA,750.02
1470,BOM JARDIM,2020.0,MA,1598.3999999999999
1471,BOM JARDIM,2021.0,MA,1114.6
1472,BOM JARDIM,2022.0,MA,2313.78
1473,BOM JARDIM,2023.0,PE,1.45
1474,BOM JARDIM DA SERRA,2020.0,SC,4.14
1475,BOM JARDIM DA SERRA,2021.0,SC,3.47
1476,BOM JARDIM DA SERRA,2022.0,SC,4.9399999999999995
1477,BOM JARDIM DA SERRA,2023.0,SC,0.53
1478,BOM JARDIM DE GOIAS,2019.0,GO,239.02
1479,BOM JARDIM DE GOIAS,2020.0,GO,816.95
1480,BOM JARDIM DE GOIAS,2021.0,GO,571.6800000000001
1481,BOM JARDIM DE GOIAS,2022.0,GO,150.36
1482,BOM JESUS,2019.0,RS,3332.44
1483,BOM JESUS,2020.0,PI,7600.8
1484,BOM JESUS,2021.0,PI,1668.4
1485,BOM JESUS,2022.0,PI,924.75
1486,BOM JESUS DA LAPA,2019.0,BA,82.21000000000001
1487,BOM JESUS DA LAPA,2020.0,BA,829.03
1488,BOM JESUS DA LAPA,2021.0,BA,574.82
1489,BOM JESUS DA LAPA,2022.0,BA,714.22
1490,BOM JESUS DA PENHA,2020.0,MG,2.71
1491,BOM JESUS DA PENHA,2022.0,MG,2.8899999999999997
1492,BOM JESUS DA SERRA,2021.0,BA,10.959999999999999
1493,BOM JESUS DA SERRA,2022.0,BA,0.64
1494,BOM JESUS DAS SELVAS,2019.0,MA,849.55
1495,BOM JESUS DAS SELVAS,2020.0,MA,594.76
1496,BOM JESUS DAS SELVAS,2021.0,MA,686.17
1497,BOM JESUS DAS SELVAS,2022.0,MA,604.76
1498,BOM JESUS DO AMPARO,2021.0,MG,5.12
1499,BOM JESUS DO ARAGUAIA,2019.0,MT,651.06
1500,BOM JESUS DO ARAGUAIA,2020.0,MT,347.46999999999997
1501,BOM JESUS DO ARAGUAIA,2021.0,MT,10.06
1502,BOM JESUS DO ARAGUAIA,2022.0,MT,36.709999999999994
1503,BOM JESUS DO GALHO,2020.0,MG,43.63
1504,BOM JESUS DO ITABAPOANA,2022.0,RJ,0.82
1505,BOM JESUS DO OESTE,2022.0,SC,2.4
1506,BOM JESUS DO OESTE,2023.0,SC,1.01
1507,BOM JESUS DO SUL,2019.0,PR,3.46
1508,BOM JESUS DO SUL,2021.0,PR,29.05
1509,BOM JESUS DO SUL,2022.0,PR,4.79
1510,BOM JESUS DO SUL,2023.0,PR,5.0600000000000005
1511,BOM JESUS DO TOCANTINS,2019.0,PA,2767.55
1512,BOM JESUS DO TOCANTINS,2020.0,PA,1621.8899999999999
1513,BOM JESUS DO TOCANTINS,2021.0,TO,1096.35
1514,BOM JESUS DO TOCANTINS,2022.0,PA,1213.3799999999999
1515,BOM JESUS DO TOCANTINS,2023.0,TO,0.0
1516,BOM JESUS DOS PERDOES,2021.0,SP,0.2
1517,BOM JESUS DOS PERDOES,2022.0,SP,0.73
1518,BOM PRINCIPIO,2019.0,RS,2.65
1519,BOM PRINCIPIO,2020.0,RS,3.26
1520,BOM PRINCIPIO,2021.0,RS,3.26
1521,BOM PRINCIPIO,2022.0,RS,1.76
1522,BOM PRINCIPIO DO PIAUI,2020.0,PI,3.28
1523,BOM PRINCIPIO DO PIAUI,2021.0,PI,89.35
1524,BOM PRINCIPIO DO PIAUI,2022.0,PI,44.81
1525,BOM PROGRESSO,2023.0,RS,1.5899999999999999
1526,BOM RETIRO,2020.0,SC,17.18
1527,BOM RETIRO,2021.0,SC,41.06
1528,BOM RETIRO,2022.0,SC,3.7199999999999998
1529,BOM RETIRO,2023.0,SC,1.5
1530,BOM RETIRO DO SUL,2022.0,RS,2.03
1531,BOM SUCESSO,2020.0,PB,1.72
1532,BOM SUCESSO,2021.0,PB,17.34
1533,BOM SUCESSO,2022.0,PR,32.38
1534,BOM SUCESSO,2023.0,PR,3.1399999999999997
1535,BOM SUCESSO DO SUL,2021.0,PR,0.84
1536,BOM SUCESSO DO SUL,2022.0,PR,3.3600000000000003
1537,BONFIM,2019.0,RR,408.31
1538,BONFIM,2020.0,RR,424.04
1539,BONFIM,2021.0,RR,314.93
1540,BONFIM,2022.0,RR,476.43
1541,BONFIM,2023.0,RR,20.51
1542,BONFIM DO PIAUI,2021.0,PI,0.59
1543,BONFIM DO PIAUI,2022.0,PI,1.18
1544,BONFINOPOLIS,2020.0,GO,20.35
1545,BONFINOPOLIS DE MINAS,2019.0,MG,67.18
1546,BONFINOPOLIS DE MINAS,2020.0,MG,181.63
1547,BONFINOPOLIS DE MINAS,2021.0,MG,180.45
1548,BONFINOPOLIS DE MINAS,2022.0,MG,137.86
1549,BONINAL,2020.0,BA,52.31
1550,BONINAL,2021.0,BA,40.44
1551,BONINAL,2022.0,BA,155.09
1552,BONITO,2019.0,BA,31.66
1553,BONITO,2020.0,MS,1292.62
1554,BONITO,2021.0,BA,2466.78
1555,BONITO,2022.0,BA,1626.22
1556,BONITO,2023.0,MS,0.0
1557,BONITO DE MINAS,2019.0,MG,625.44
1558,BONITO DE MINAS,2020.0,MG,515.69
1559,BONITO DE MINAS,2021.0,MG,914.6800000000001
1560,BONITO DE MINAS,2022.0,MG,508.65999999999997
1561,BONITO DE MINAS,2023.0,MG,0.0
1562,BONITO DE SANTA FE,2020.0,PB,66.31
1563,BONITO DE SANTA FE,2021.0,PB,80.56
1564,BONITO DE SANTA FE,2022.0,PB,89.1
1565,BONOPOLIS,2019.0,GO,256.8
1566,BONOPOLIS,2020.0,GO,118.88
1567,BONOPOLIS,2021.0,GO,137.97
1568,BONOPOLIS,2022.0,GO,235.65
1569,BOQUEIRAO,2020.0,PB,2.62
1570,BOQUEIRAO DO LEAO,2019.0,RS,2.58
1571,BOQUEIRAO DO LEAO,2020.0,RS,35.15
1572,BOQUEIRAO DO LEAO,2021.0,RS,9.2
1573,BOQUEIRAO DO LEAO,2022.0,RS,20.62
1574,BOQUEIRAO DO LEAO,2023.0,RS,2.41
1575,BOQUEIRAO DO PIAUI,2019.0,PI,242.84
1576,BOQUEIRAO DO PIAUI,2020.0,PI,18.009999999999998
1577,BOQUEIRAO DO PIAUI,2021.0,PI,50.3
1578,BOQUEIRAO DO PIAUI,2022.0,PI,30.700000000000003
1579,BOQUIM,2020.0,SE,5.32
1580,BOQUIRA,2020.0,BA,30.84
1581,BOQUIRA,2021.0,BA,50.04
1582,BOQUIRA,2022.0,BA,110.53999999999999
1583,BORA,2022.0,SP,0.24
1584,BORBA,2019.0,AM,877.73
1585,BORBA,2020.0,AM,943.7800000000001
1586,BORBA,2021.0,AM,1504.68
1587,BORBA,2022.0,AM,3763.51
1588,BORBOREMA,2020.0,SP,1.13
1589,BOREBI,2021.0,SP,0.37
1590,BORRAZOPOLIS,2020.0,PR,3.08
1591,BORRAZOPOLIS,2022.0,PR,1.31
1592,BOSSOROCA,2021.0,RS,2.99
1593,BOTELHOS,2019.0,MG,6.97
1594,BOTELHOS,2021.0,MG,7.12
1595,BOTELHOS,2022.0,MG,2.16
1596,BOTUMIRIM,2020.0,MG,238.7
1597,BOTUMIRIM,2021.0,MG,90.49
1598,BOTUPORA,2020.0,BA,63.99
1599,BOTUPORA,2021.0,BA,36.92
1600,BOTUPORA,2022.0,BA,9.83
1601,BOTUVERA,2022.0,SC,6.57
1602,BOTUVERA,2023.0,SC,1.38
1603,BRACO DO NORTE,2020.0,SC,4.08
1604,BRACO DO NORTE,2021.0,SC,2.28
1605,BRACO DO NORTE,2022.0,SC,2.73
1606,BRACO DO TROMBUDO,2020.0,SC,2.04
1607,BRACO DO TROMBUDO,2021.0,SC,3.25
1608,BRAGA,2022.0,RS,1.56
1609,BRAGANCA,2019.0,PA,9.43
1610,BRAGANCA,2020.0,PA,14.67
1611,BRAGANCA,2021.0,PA,2.28
1612,BRAGANCA PAULISTA,2022.0,SP,0.33
1613,BRAGANEY,2022.0,PR,3.33
1614,BRAS PIRES,2022.0,MG,1.98
1615,BRASIL NOVO,2019.0,PA,939.48
1616,BRASIL NOVO,2020.0,PA,3311.41
1617,BRASIL NOVO,2021.0,PA,1984.6299999999999
1618,BRASIL NOVO,2022.0,PA,876.23
1619,BRASIL NOVO,2023.0,PA,19.32
1620,BRASILANDIA,2021.0,MS,82.61
1621,BRASILANDIA DE MINAS,2019.0,MG,462.93
1622,BRASILANDIA DE MINAS,2020.0,MG,248.49
1623,BRASILANDIA DE MINAS,2021.0,MG,456.59999999999997
1624,BRASILANDIA DE MINAS,2022.0,MG,732.45
1625,BRASILANDIA DE MINAS,2023.0,MG,0.0
1626,BRASILANDIA DO TOCANTINS,2019.0,TO,42.93
1627,BRASILANDIA DO TOCANTINS,2020.0,TO,223.93
1628,BRASILEIA,2019.0,AC,4166.13
1629,BRASILEIA,2020.0,AC,4125.54
1630,BRASILEIA,2021.0,AC,3499.92
1631,BRASILEIA,2022.0,AC,3702.47
1632,BRASILEIA,2023.0,AC,6.66
1633,BRASILEIRA,2020.0,PI,100.71
1634,BRASILEIRA,2021.0,PI,173.91
1635,BRASILEIRA,2022.0,PI,13.54
1636,BRASILIA,2019.0,DF,96.49
1637,BRASILIA,2020.0,DF,157.15
1638,BRASILIA,2021.0,DF,127.11999999999999
1639,BRASILIA,2022.0,DF,89.84
1640,BRASILIA DE MINAS,2019.0,MG,247.1
1641,BRASILIA DE MINAS,2020.0,MG,847.41
1642,BRASILIA DE MINAS,2021.0,MG,350.59
1643,BRASILIA DE MINAS,2022.0,MG,173.91
1644,BRASILIA DE MINAS,2023.0,MG,0.0
1645,BRASNORTE,2019.0,MT,3441.3900000000003
1646,BRASNORTE,2020.0,MT,1046.71
1647,BRASNORTE,2021.0,MT,1167.73
1648,BRASNORTE,2022.0,MT,2695.81
1649,BRASNORTE,2023.0,MT,0.0
1650,BRAUNAS,2019.0,MG,2.52
1651,BRAUNAS,2020.0,MG,9.45
1652,BRAUNAS,2021.0,MG,16.57
1653,BRAUNAS,2022.0,MG,20.770000000000003
1654,BRAZABRANTES,2022.0,GO,37.69
1655,BRAZOPOLIS,2020.0,MG,4.28
1656,BREJAO,2020.0,PE,54.28
1657,BREJAO,2021.0,PE,20.66
1658,BREJAO,2022.0,PE,30.36
1659,BREJAO,2023.0,PE,23.93
1660,BREJETUBA,2020.0,ES,1.53
1661,BREJETUBA,2022.0,ES,3.1399999999999997
1662,BREJINHO,2020.0,PE,27.81
1663,BREJINHO,2021.0,PE,27.099999999999998
1664,BREJINHO,2022.0,PE,2.48
1665,BREJINHO DE NAZARE,2019.0,TO,288.67
1666,BREJINHO DE NAZARE,2020.0,TO,1037.84
1667,BREJINHO DE NAZARE,2021.0,TO,50.64
1668,BREJINHO DE NAZARE,2022.0,TO,391.06
1669,BREJO,2019.0,MA,268.39
1670,BREJO,2020.0,MA,933.1
1671,BREJO,2021.0,MA,1082.8400000000001
1672,BREJO,2022.0,MA,485.28
1673,BREJO DA MADRE DE DEUS,2020.0,PE,3.33
1674,BREJO DA MADRE DE DEUS,2021.0,PE,47.05
1675,BREJO DA MADRE DE DEUS,2022.0,PE,17.19
1676,BREJO DE AREIA,2019.0,MA,115.77
1677,BREJO DE AREIA,2020.0,MA,189.31
1678,BREJO DE AREIA,2021.0,MA,42.67
1679,BREJO DE AREIA,2022.0,MA,7.1
1680,BREJO DO CRUZ,2020.0,PB,82.49
1681,BREJO DO CRUZ,2021.0,PB,29.830000000000002
1682,BREJO DO CRUZ,2022.0,PB,2.68
1683,BREJO DO PIAUI,2020.0,PI,170.97
1684,BREJO DO PIAUI,2021.0,PI,21.6
1685,BREJO DO PIAUI,2022.0,PI,105.65
1686,BREJO DOS SANTOS,2020.0,PB,26.009999999999998
1687,BREJO DOS SANTOS,2021.0,PB,60.28
1688,BREJO DOS SANTOS,2022.0,PB,11.120000000000001
1689,BREJO GRANDE DO ARAGUAIA,2019.0,PA,128.56
1690,BREJO GRANDE DO ARAGUAIA,2020.0,PA,179.60000000000002
1691,BREJO GRANDE DO ARAGUAIA,2021.0,PA,192.43
1692,BREJO GRANDE DO ARAGUAIA,2022.0,PA,258.03999999999996
1693,BREJO SANTO,2020.0,CE,19.59
1694,BREJO SANTO,2021.0,CE,173.18
1695,BREJO SANTO,2022.0,CE,270.61
1696,BREJOES,2019.0,BA,5.89
1697,BREJOES,2020.0,BA,42.870000000000005
1698,BREJOES,2021.0,BA,46.69
1699,BREJOES,2022.0,BA,25.52
1700,BREJOLANDIA,2019.0,BA,265.15
1701,BREJOLANDIA,2020.0,BA,1041.9
1702,BREJOLANDIA,2021.0,BA,717.9
1703,BREJOLANDIA,2022.0,BA,842.22
1704,BREJOLANDIA,2023.0,BA,0.0
1705,BREU BRANCO,2019.0,PA,497.67
1706,BREU BRANCO,2020.0,PA,1033.18
1707,BREU BRANCO,2021.0,PA,785.53
1708,BREU BRANCO,2022.0,PA,882.6899999999999
1709,BREVES,2019.0,PA,73.41
1710,BREVES,2020.0,PA,213.52
1711,BREVES,2021.0,PA,46.17
1712,BREVES,2022.0,PA,50.31
1713,BRITANIA,2019.0,GO,72.9
1714,BRITANIA,2020.0,GO,133.65
1715,BROCHIER,2019.0,RS,3.19
1716,BROCHIER,2021.0,RS,0.2
1717,BROTAS,2020.0,SP,1.47
1718,BROTAS DE MACAUBAS,2020.0,BA,4.97
1719,BROTAS DE MACAUBAS,2021.0,BA,21.59
1720,BROTAS DE MACAUBAS,2022.0,BA,112.93
1721,BRUMADINHO,2019.0,MG,76.09
1722,BRUMADINHO,2020.0,MG,2.52
1723,BRUMADINHO,2021.0,MG,19.73
1724,BRUMADINHO,2022.0,MG,25.810000000000002
1725,BRUMADO,2020.0,BA,572.2
1726,BRUMADO,2021.0,BA,475.18
1727,BRUMADO,2022.0,BA,405.03
1728,BRUNOPOLIS,2020.0,SC,7.800000000000001
1729,BRUNOPOLIS,2021.0,SC,39.75
1730,BRUNOPOLIS,2022.0,SC,202.92000000000002
1731,BRUSQUE,2019.0,SC,2.91
1732,BRUSQUE,2020.0,SC,2.16
1733,BRUSQUE,2021.0,SC,28.69
1734,BRUSQUE,2022.0,SC,2.45
1735,BUENOPOLIS,2020.0,MG,31.87
1736,BUENOPOLIS,2021.0,MG,242.38
1737,BUENOPOLIS,2022.0,MG,396.64
1738,BUERAREMA,2019.0,BA,2.73
1739,BUERAREMA,2020.0,BA,12.48
1740,BUERAREMA,2021.0,BA,55.32
1741,BUERAREMA,2022.0,BA,3.23
1742,BUGRE,2022.0,MG,3.15
1743,BUIQUE,2020.0,PE,10.88
1744,BUIQUE,2021.0,PE,504.63
1745,BUIQUE,2022.0,PE,94.75
1746,BUJARI,2019.0,AC,2014.99
1747,BUJARI,2020.0,AC,1970.06
1748,BUJARI,2021.0,AC,1883.19
1749,BUJARI,2022.0,AC,2805.16
1750,BUJARU,2019.0,PA,56.4
1751,BUJARU,2020.0,PA,20.01
1752,BUJARU,2021.0,PA,42.2
1753,BUJARU,2022.0,PA,29.48
1754,BURI,2022.0,SP,5.5
1755,BURITI,2019.0,MA,1489.3799999999999
1756,BURITI,2020.0,MA,1320.4
1757,BURITI,2021.0,MA,3699.81
1758,BURITI,2022.0,MA,393.82
1759,BURITI ALEGRE,2021.0,GO,7.33
1760,BURITI BRAVO,2019.0,MA,280.81
1761,BURITI BRAVO,2020.0,MA,1665.01
1762,BURITI BRAVO,2021.0,MA,2079.14
1763,BURITI BRAVO,2022.0,MA,1474.56
1764,BURITI DE GOIAS,2020.0,GO,26.48
1765,BURITI DO TOCANTINS,2020.0,TO,41.47
1766,BURITI DO TOCANTINS,2021.0,TO,58.17
1767,BURITI DOS LOPES,2019.0,PI,19.22
1768,BURITI DOS LOPES,2020.0,PI,66.21000000000001
1769,BURITI DOS LOPES,2021.0,PI,206.54999999999998
1770,BURITI DOS LOPES,2022.0,PI,927.3
1771,BURITI DOS MONTES,2020.0,PI,55.79
1772,BURITI DOS MONTES,2021.0,PI,22.81
1773,BURITI DOS MONTES,2022.0,PI,26.580000000000002
1774,BURITICUPU,2019.0,MA,680.13
1775,BURITICUPU,2020.0,MA,920.98
1776,BURITICUPU,2021.0,MA,1260.09
1777,BURITICUPU,2022.0,MA,1452.68
1778,BURITINOPOLIS,2020.0,GO,49.64
1779,BURITIRAMA,2019.0,BA,92.45
1780,BURITIRAMA,2020.0,BA,449.38
1781,BURITIRAMA,2021.0,BA,261.86
1782,BURITIRAMA,2022.0,BA,197.95
1783,BURITIRANA,2019.0,MA,202.88
1784,BURITIRANA,2020.0,MA,535.24
1785,BURITIRANA,2021.0,MA,795.05
1786,BURITIRANA,2022.0,MA,330.24
1787,BURITIRANA,2023.0,MA,0.0
1788,BURITIS,2019.0,RO,4036.3
1789,BURITIS,2020.0,RO,4358.74
1790,BURITIS,2021.0,RO,3468.49
1791,BURITIS,2022.0,MG,3101.69
1792,BURITIS,2023.0,RO,19.53
1793,BURITIZEIRO,2019.0,MG,1715.69
1794,BURITIZEIRO,2020.0,MG,1827.89
1795,BURITIZEIRO,2021.0,MG,802.9399999999999
1796,BURITIZEIRO,2022.0,MG,2729.84
1797,BUTIA,2019.0,RS,1.97
1798,BUTIA,2022.0,RS,9.120000000000001
1799,CAAPIRANGA,2019.0,AM,166.54
1800,CAAPIRANGA,2020.0,AM,302.9
1801,CAAPIRANGA,2021.0,AM,155.57
1802,CAAPIRANGA,2022.0,AM,180.82
1803,CAARAPO,2022.0,MS,3.01
1804,CAATIBA,2019.0,BA,52.61
1805,CAATIBA,2020.0,BA,161.55
1806,CAATIBA,2021.0,BA,176.38
1807,CAATIBA,2022.0,BA,17.6
1808,CABACEIRAS,2021.0,PB,22.95
1809,CABACEIRAS DO PARAGUACU,2021.0,BA,20.68
1810,CABECEIRA GRANDE,2020.0,MG,138.92
1811,CABECEIRA GRANDE,2021.0,MG,148.7
1812,CABECEIRA GRANDE,2022.0,MG,73.59
1813,CABECEIRAS,2019.0,GO,86.84
1814,CABECEIRAS,2020.0,GO,496.83
1815,CABECEIRAS,2021.0,GO,137.82999999999998
1816,CABECEIRAS,2022.0,GO,69.2
1817,CABECEIRAS DO PIAUI,2019.0,PI,66.4
1818,CABECEIRAS DO PIAUI,2020.0,PI,18.14
1819,CABECEIRAS DO PIAUI,2021.0,PI,8.1
1820,CABECEIRAS DO PIAUI,2022.0,PI,15.32
1821,CABIXI,2019.0,RO,246.26
1822,CABIXI,2020.0,RO,131.03
1823,CABIXI,2021.0,RO,197.85000000000002
1824,CABIXI,2022.0,RO,153.82999999999998
1825,CABIXI,2023.0,RO,0.0
1826,CABO FRIO,2020.0,RJ,4.31
1827,CABREUVA,2022.0,SP,1.14
1828,CABROBO,2021.0,PE,176.45
1829,CABROBO,2022.0,PE,65.61
1830,CACADOR,2019.0,SC,5.8
1831,CACADOR,2020.0,SC,19.84
1832,CACADOR,2021.0,SC,19.28
1833,CACADOR,2022.0,SC,7.21
1834,CACADOR,2023.0,SC,38.0
1835,CACAPAVA DO SUL,2019.0,RS,2.23
1836,CACAPAVA DO SUL,2020.0,RS,28.03
1837,CACAPAVA DO SUL,2021.0,RS,61.2
1838,CACAPAVA DO SUL,2022.0,RS,13.29
1839,CACAULANDIA,2019.0,RO,617.36
1840,CACAULANDIA,2020.0,RO,674.05
1841,CACAULANDIA,2021.0,RO,979.72
1842,CACAULANDIA,2022.0,RO,1037.12
1843,CACAULANDIA,2023.0,RO,18.43
1844,CACEQUI,2022.0,RS,11.3
1845,CACERES,2019.0,MT,1911.43
1846,CACERES,2020.0,MT,808.26
1847,CACERES,2021.0,MT,1506.04
1848,CACERES,2022.0,MT,1904.1699999999998
1849,CACERES,2023.0,MT,0.0
1850,CACHOEIRA,2019.0,BA,16.62
1851,CACHOEIRA,2020.0,BA,47.08
1852,CACHOEIRA,2021.0,BA,32.45
1853,CACHOEIRA,2022.0,BA,3.08
1854,CACHOEIRA ALTA,2019.0,GO,31.71
1855,CACHOEIRA ALTA,2020.0,GO,110.26
1856,CACHOEIRA ALTA,2022.0,GO,49.41
1857,CACHOEIRA DE GOIAS,2019.0,GO,200.20999999999998
1858,CACHOEIRA DE GOIAS,2020.0,GO,60.24
1859,CACHOEIRA DE GOIAS,2021.0,GO,23.88
1860,CACHOEIRA DE PAJEU,2019.0,MG,7.88
1861,CACHOEIRA DE PAJEU,2020.0,MG,91.57
1862,CACHOEIRA DE PAJEU,2021.0,MG,91.44
1863,CACHOEIRA DE PAJEU,2022.0,MG,110.72
1864,CACHOEIRA DE PAJEU,2023.0,MG,38.24
1865,CACHOEIRA DO ARARI,2019.0,PA,11.219999999999999
1866,CACHOEIRA DO ARARI,2020.0,PA,4.96
1867,CACHOEIRA DO PIRIA,2019.0,PA,861.87
1868,CACHOEIRA DO PIRIA,2020.0,PA,1504.17
1869,CACHOEIRA DO PIRIA,2021.0,PA,808.98
1870,CACHOEIRA DO PIRIA,2022.0,PA,1147.2
1871,CACHOEIRA DO SUL,2019.0,RS,9.83
1872,CACHOEIRA DO SUL,2020.0,RS,9.3
1873,CACHOEIRA DO SUL,2021.0,RS,0.9
1874,CACHOEIRA DO SUL,2022.0,RS,42.45
1875,CACHOEIRA DOS INDIOS,2020.0,PB,46.82
1876,CACHOEIRA DOS INDIOS,2021.0,PB,76.96000000000001
1877,CACHOEIRA DOS INDIOS,2022.0,PB,166.56
1878,CACHOEIRA DOURADA,2020.0,GO,18.77
1879,CACHOEIRA GRANDE,2019.0,MA,10.8
1880,CACHOEIRA GRANDE,2020.0,MA,281.27
1881,CACHOEIRA GRANDE,2022.0,MA,2.6100000000000003
1882,CACHOEIRAS DE MACACU,2020.0,RJ,5.26
1883,CACHOEIRAS DE MACACU,2022.0,RJ,2.04
1884,CACHOEIRINHA,2019.0,TO,44.879999999999995
1885,CACHOEIRINHA,2020.0,TO,220.99999999999997
1886,CACHOEIRINHA,2021.0,TO,258.59
1887,CACHOEIRINHA,2022.0,PE,45.24999999999999
1888,CACHOEIRO DE ITAPEMIRIM,2022.0,ES,0.78
1889,CACHOEIRO DE ITAPEMIRIM,2023.0,ES,0.0
1890,CACIMBA DE DENTRO,2021.0,PB,3.41
1891,CACIMBAS,2020.0,PB,2.68
1892,CACIMBAS,2021.0,PB,8.91
1893,CACIMBAS,2022.0,PB,14.1
1894,CACIMBINHAS,2020.0,AL,70.89
1895,CACIMBINHAS,2021.0,AL,101.12
1896,CACIMBINHAS,2022.0,AL,167.77
1897,CACIQUE DOBLE,2021.0,RS,7.25
1898,CACIQUE DOBLE,2022.0,RS,8.68
1899,CACIQUE DOBLE,2023.0,RS,0.81
1900,CACOAL,2019.0,RO,360.32
1901,CACOAL,2020.0,RO,594.21
1902,CACOAL,2021.0,RO,462.81
1903,CACOAL,2022.0,RO,242.88
1904,CACONDE,2021.0,SP,4.62
1905,CACONDE,2022.0,SP,0.3
1906,CACU,2020.0,GO,100.79
1907,CACU,2022.0,GO,53.8
1908,CACULE,2020.0,BA,33.14
1909,CACULE,2021.0,BA,46.239999999999995
1910,CACULE,2022.0,BA,190.04999999999998
1911,CAEM,2019.0,BA,4.0
1912,CAEM,2020.0,BA,8.93
1913,CAEM,2021.0,BA,27.12
1914,CAEM,2022.0,BA,244.93
1915,CAETANOS,2020.0,BA,23.26
1916,CAETANOS,2021.0,BA,36.62
1917,CAETANOS,2022.0,BA,6.720000000000001
1918,CAETE,2020.0,MG,1.3
1919,CAETE,2022.0,MG,9.049999999999999
1920,CAETES,2020.0,PE,7.57
1921,CAETES,2021.0,PE,8.540000000000001
1922,CAETES,2022.0,PE,7.76
1923,CAETITE,2019.0,BA,8.27
1924,CAETITE,2020.0,BA,89.89
1925,CAETITE,2021.0,BA,198.68
1926,CAETITE,2022.0,BA,342.22
1927,CAFARNAUM,2021.0,BA,9.07
1928,CAFARNAUM,2022.0,BA,0.0
1929,CAFELANDIA,2021.0,SP,0.28
1930,CAIAPONIA,2019.0,GO,1587.8600000000001
1931,CAIAPONIA,2020.0,GO,1855.89
1932,CAIAPONIA,2021.0,GO,785.47
1933,CAIAPONIA,2022.0,GO,1025.33
1934,CAIBI,2022.0,SC,6.26
1935,CAIBI,2023.0,SC,1.6600000000000001
1936,CAICARA,2020.0,PB,59.169999999999995
1937,CAICARA,2021.0,PB,60.04
1938,CAICARA,2022.0,RS,19.14
1939,CAICARA,2023.0,RS,1.56
1940,CAICARA DO RIO DO VENTO,2022.0,RN,60.04
1941,CAICO,2020.0,RN,5.36
1942,CAIEIRAS,2021.0,SP,1.69
1943,CAIRU,2021.0,BA,3.24
1944,CAJAMAR,2019.0,SP,1.5
1945,CAJAMAR,2021.0,SP,0.42
1946,CAJAMAR,2022.0,SP,2.37
1947,CAJARI,2019.0,MA,106.14
1948,CAJARI,2020.0,MA,152.6
1949,CAJARI,2021.0,MA,20.11
1950,CAJARI,2022.0,MA,3.95
1951,CAJATI,2019.0,SP,9.52
1952,CAJATI,2020.0,SP,19.68
1953,CAJATI,2021.0,SP,10.98
1954,CAJATI,2022.0,SP,1.4
1955,CAJAZEIRAS,2020.0,PB,6.22
1956,CAJAZEIRAS,2021.0,PB,44.26
1957,CAJAZEIRAS,2022.0,PB,82.77
1958,CAJAZEIRAS DO PIAUI,2020.0,PI,9.71
1959,CAJAZEIRAS DO PIAUI,2021.0,PI,10.09
1960,CAJAZEIRAS DO PIAUI,2022.0,PI,53.519999999999996
1961,CAJAZEIRINHAS,2020.0,PB,47.8
1962,CAJAZEIRINHAS,2021.0,PB,181.6
1963,CAJAZEIRINHAS,2022.0,PB,67.71
1964,CAJUEIRO,2022.0,AL,1.01
1965,CAJUEIRO DA PRAIA,2020.0,PI,1.83
1966,CAJUEIRO DA PRAIA,2021.0,PI,19.8
1967,CAJUEIRO DA PRAIA,2022.0,PI,30.94
1968,CAJURI,2023.0,MG,0.0
1969,CAJURU,2022.0,SP,0.44
1970,CALCADO,2021.0,PE,9.54
1971,CALCADO,2022.0,PE,19.96
1972,CALCOENE,2019.0,AP,113.25
1973,CALCOENE,2020.0,AP,381.35
1974,CALCOENE,2021.0,AP,64.25999999999999
1975,CALCOENE,2022.0,AP,421.73
1976,CALDAS BRANDAO,2021.0,PB,15.31
1977,CALDAS NOVAS,2019.0,GO,67.00999999999999
1978,CALDAS NOVAS,2020.0,GO,419.0
1979,CALDAS NOVAS,2021.0,GO,145.49
1980,CALDAS NOVAS,2022.0,GO,279.64
1981,CALDAZINHA,2019.0,GO,13.18
1982,CALDAZINHA,2020.0,GO,9.8
1983,CALDEIRAO GRANDE,2021.0,BA,25.2
1984,CALDEIRAO GRANDE,2022.0,BA,48.26
1985,CALDEIRAO GRANDE DO PIAUI,2020.0,PI,45.42
1986,CALDEIRAO GRANDE DO PIAUI,2021.0,PI,163.76999999999998
1987,CALDEIRAO GRANDE DO PIAUI,2022.0,PI,271.74
1988,CALMON,2019.0,SC,3.8
1989,CALMON,2020.0,SC,15.73
1990,CALMON,2021.0,SC,10.14
1991,CALMON,2022.0,SC,11.24
1992,CALUMBI,2020.0,PE,21.57
1993,CALUMBI,2021.0,PE,58.62
1994,CALUMBI,2022.0,PE,8.91
1995,CAMACAN,2019.0,BA,69.24
1996,CAMACAN,2020.0,BA,102.33
1997,CAMACAN,2021.0,BA,221.28999999999996
1998,CAMACAN,2022.0,BA,35.089999999999996
1999,CAMACARI,2019.0,BA,66.49000000000001
2000,CAMACARI,2020.0,BA,30.810000000000002
2001,CAMACARI,2021.0,BA,23.99
2002,CAMACARI,2022.0,BA,10.47
2003,CAMACARI,2023.0,BA,1.08
2004,CAMACHO,2021.0,MG,70.34
2005,CAMACHO,2022.0,MG,11.0
2006,CAMAMU,2019.0,BA,62.59
2007,CAMAMU,2020.0,BA,88.24
2008,CAMAMU,2021.0,BA,55.21
2009,CAMAMU,2022.0,BA,25.06
2010,CAMAMU,2023.0,BA,0.0
